date,user_id,sessions,minutes_watched,content_type,buffering_events,error_occurred
2025-06-30,1608,0,12,TV Show,0,0
2025-07-01,1608,1,9,TV Show,0,0
2025-06-02,1609,0,110,Movie,0,0
2025-06-03,1609,0,84,Live,0,0
2025-06-04,1609,2,79,TV Show,0,0
2025-06-05,1609,0,60,Movie,1,1
2025-06-06,1609,1,96,TV Show,0,0
2025-06-07,1609,2,51,TV Show,0,1
2025-06-08,1609,0,140,TV Show,0,0
2025-06-09,1609,0,141,TV Show,0,1
2025-06-10,1609,1,100,TV Show,0,0
2025-06-11,1609,0,0,None,0,0
2025-06-12,1609,1,51,Movie,1,0
2025-06-13,1609,1,48,Movie,0,0
2025-06-14,1609,0,129,TV Show,0,0
2025-06-15,1609,1,97,TV Show,0,0
2025-06-16,1609,0,90,Movie,1,0
2025-06-17,1609,0,74,Movie,0,0
2025-06-18,1609,0,71,TV Show,0,0
2025-06-19,1609,1,60,Live,0,0
2025-06-20,1609,0,63,Movie,0,1
2025-06-21,1609,1,113,TV Show,0,0
2025-06-22,1609,1,104,Movie,0,0
2025-06-23,1609,0,84,Movie,0,1
2025-06-24,1609,0,880,Movie,0,0
2025-06-25,1609,1,71,Movie,0,0
2025-06-26,1609,1,77,TV Show,0,0
2025-06-27,1609,1,38,Movie,0,0
2025-06-28,1609,0,104,Movie,2,0
2025-06-29,1609,2,100,Movie,0,0
2025-06-30,1609,0,65,Movie,0,0
2025-07-01,1609,0,97,Movie,0,0
2025-06-02,1610,0,39,TV Show,0,0
2025-06-03,1610,0,52,Movie,0,0
2025-06-04,1610,1,46,TV Show,1,0
2025-06-05,1610,1,24,TV Show,0,0
2025-06-06,1610,1,30,Movie,1,0
2025-06-07,1610,0,38,Movie,0,0
2025-06-08,1610,1,34,TV Show,0,0
2025-06-09,1610,0,41,TV Show,0,0
2025-06-10,1610,0,38,TV Show,0,0
2025-06-11,1610,0,42,TV Show,0,0
2025-06-12,1610,1,49,Movie,1,0
2025-06-13,1610,0,29,None,0,0
2025-06-14,1610,1,45,TV Show,0,0
2025-06-15,1610,0,40,Live,1,0
2025-06-16,1610,0,29,Live,1,0
2025-06-17,1610,0,41,Movie,1,0
2025-06-18,1610,0,20,Movie,0,0
2025-06-19,1610,1,26,TV Show,0,0
2025-06-20,1610,1,20,Live,0,0
2025-06-21,1610,1,47,None,0,0
2025-06-22,1610,1,54,Movie,0,0
2025-06-23,1610,1,41,Movie,0,1
2025-06-24,1610,1,33,Movie,2,0
2025-06-25,1610,2,58,Live,0,0
2025-06-26,1610,0,32,TV Show,0,0
2025-06-27,1610,0,34,Movie,0,0
2025-06-28,1610,0,39,TV Show,0,0
2025-06-29,1610,1,49,Movie,0,0
2025-06-30,1610,1,35,TV Show,0,0
2025-07-01,1610,1,32,Movie,0,0
2025-06-02,1611,1,19,Movie,1,0
2025-06-03,1611,1,18,TV Show,0,1
2025-06-04,1611,1,8,Movie,1,0
2025-06-05,1611,2,37,,0,0
2025-06-06,1611,1,15,Movie,0,1
2025-06-07,1611,3,8,TV Show,0,0
2025-06-08,1611,2,27,TV Show,1,0
2025-06-09,1611,1,24,Movie,2,0
2025-06-10,1611,1,26,Live,0,0
2025-06-11,1611,2,24,Movie,1,0
2025-06-12,1611,2,18,,0,0
2025-06-13,1611,1,20,TV Show,0,0
2025-06-14,1611,2,11,Movie,1,0
2025-06-15,1611,2,30,TV Show,0,0
2025-06-16,1611,1,24,Movie,0,1
2025-06-17,1611,2,13,TV Show,1,0
2025-06-18,1611,2,21,Movie,0,0
2025-06-19,1611,2,18,TV Show,0,0
2025-06-20,1611,2,34,TV Show,0,0
2025-06-21,1611,2,34,TV Show,0,0
2025-06-22,1611,3,33,Movie,1,0
2025-06-23,1611,1,19,,0,0
2025-06-24,1611,1,17,Movie,2,0
2025-06-25,1611,3,20,TV Show,0,1
2025-06-26,1611,1,22,TV Show,1,0
2025-06-27,1611,2,20,Movie,0,1
2025-06-28,1611,2,37,,0,0
2025-06-29,1611,3,22,TV Show,0,0
2025-06-30,1611,2,40,,0,0
2025-07-01,1611,2,23,Movie,0,0
2025-06-02,1612,0,48,Movie,1,0
2025-06-03,1612,1,31,Movie,1,0
2025-06-04,1612,0,19,Movie,0,0
2025-06-05,1612,0,0,Movie,0,0
2025-06-06,1612,1,37,TV Show,1,0
2025-06-07,1612,1,73,Movie,0,0
2025-06-08,1612,1,43,TV Show,0,0
2025-06-09,1612,1,6,,1,0
2025-06-10,1612,1,43,Movie,1,0
2025-06-11,1612,0,40,Movie,2,1
2025-06-12,1612,1,47,TV Show,0,0
2025-06-13,1612,1,42,TV Show,1,0
2025-06-14,1612,2,41,Movie,1,1
2025-06-15,1612,0,0,TV Show,0,0
2025-06-16,1612,0,45,Live,0,0
2025-06-17,1612,0,32,Movie,0,0
2025-06-18,1612,0,49,,0,0
2025-06-19,1612,1,38,Movie,0,0
2025-06-20,1612,0,42,None,0,0
2025-06-21,1612,0,42,Movie,0,0
2025-06-22,1612,1,18,Movie,0,0
2025-06-23,1612,1,50,Movie,0,0
2025-06-24,1612,0,32,,0,0
2025-06-25,1612,1,34,Movie,0,0
2025-06-26,1612,1,27,Movie,0,0
2025-06-27,1612,1,66,TV Show,0,0
2025-06-28,1612,1,62,Movie,1,0
2025-06-29,1612,1,44,TV Show,0,1
2025-06-30,1612,1,48,,0,0
2025-07-01,1612,0,41,Movie,0,0
2025-06-02,1613,0,15,TV Show,1,0
2025-06-03,1613,0,23,TV Show,0,0
2025-06-04,1613,0,0,TV Show,0,0
2025-06-05,1613,0,20,Movie,1,0
2025-06-06,1613,0,19,Movie,0,0
2025-06-07,1613,0,33,Movie,0,0
2025-06-08,1613,0,18,None,0,0
2025-06-09,1613,0,26,Movie,1,0
2025-06-10,1613,0,29,Live,0,0
2025-06-11,1613,0,21,Movie,0,0
2025-06-12,1613,0,22,Movie,0,1
2025-06-13,1613,0,7,,1,0
2025-06-14,1613,0,23,TV Show,0,0
2025-06-15,1613,1,41,Movie,0,0
2025-06-16,1613,0,17,TV Show,0,0
2025-06-17,1613,0,21,None,0,0
2025-06-18,1613,0,29,Movie,0,0
2025-06-19,1613,0,29,TV Show,0,0
2025-06-20,1613,0,27,Movie,0,0
2025-06-21,1613,0,19,TV Show,0,0
2025-06-22,1613,0,0,TV Show,0,0
2025-06-23,1613,0,33,Movie,0,1
2025-06-24,1613,0,30,Movie,0,0
2025-06-25,1613,0,24,Movie,0,0
2025-06-26,1613,0,22,Live,0,0
2025-06-27,1613,0,10,Live,0,0
2025-06-28,1613,0,22,TV Show,0,0
2025-06-29,1613,0,17,TV Show,0,0
2025-06-30,1613,2,10,Movie,0,0
2025-07-01,1613,0,25,TV Show,0,0
2025-06-02,1614,1,57,Movie,2,0
2025-06-03,1614,1,82,TV Show,0,0
2025-06-04,1614,0,58,TV Show,0,0
2025-06-05,1614,0,41,TV Show,0,0
2025-06-06,1614,0,78,,0,0
2025-06-07,1614,0,64,,0,0
2025-06-08,1614,1,44,Movie,0,0
2025-06-09,1614,0,79,Movie,1,1
2025-06-10,1614,0,69,TV Show,3,0
2025-06-11,1614,2,71,Movie,1,0
2025-06-12,1614,0,84,TV Show,0,0
2025-06-13,1614,0,63,Movie,0,0
2025-06-14,1614,1,80,TV Show,1,0
2025-06-15,1614,1,85,TV Show,0,0
2025-06-16,1614,1,73,TV Show,1,0
2025-06-17,1614,1,66,TV Show,0,0
2025-06-18,1614,1,68,Movie,0,0
2025-06-19,1614,0,58,TV Show,1,0
2025-06-20,1614,1,39,Movie,1,0
2025-06-21,1614,1,82,Movie,0,0
2025-06-22,1614,0,48,Movie,0,0
2025-06-23,1614,1,106,,0,0
2025-06-24,1614,1,60,Movie,1,0
2025-06-25,1614,0,56,Movie,1,0
2025-06-26,1614,0,74,TV Show,0,1
2025-06-27,1614,0,36,Movie,0,0
2025-06-28,1614,1,61,Movie,0,0
2025-06-29,1614,1,75,Live,0,0
2025-06-30,1614,1,44,Movie,0,0
2025-07-01,1614,1,80,,0,0
2025-06-02,1615,2,23,Movie,0,0
2025-06-03,1615,1,18,Movie,1,0
2025-06-04,1615,1,21,TV Show,0,0
2025-06-05,1615,2,22,Movie,0,0
2025-06-06,1615,2,33,,0,0
2025-06-07,1615,2,41,TV Show,0,1
2025-06-08,1615,2,26,,0,0
2025-06-09,1615,2,20,,0,0
2025-06-10,1615,1,28,None,0,0
2025-06-11,1615,0,0,Movie,0,0
2025-06-12,1615,1,17,TV Show,1,0
2025-06-13,1615,1,36,Movie,1,0
2025-06-14,1615,1,67,Live,0,0
2025-06-15,1615,0,0,None,0,0
2025-06-16,1615,1,33,Movie,0,0
2025-06-17,1615,2,26,Movie,0,1
2025-06-18,1615,2,15,Live,0,0
2025-06-19,1615,2,28,Movie,2,0
2025-06-20,1615,2,28,TV Show,0,0
2025-06-21,1615,2,42,TV Show,1,0
2025-06-22,1615,2,22,Movie,0,0
2025-06-23,1615,1,28,TV Show,0,0
2025-06-24,1615,1,37,Movie,0,0
2025-06-25,1615,2,47,Movie,0,0
2025-06-26,1615,0,0,TV Show,0,0
2025-06-27,1615,1,30,Movie,0,0
2025-06-28,1615,1,38,Movie,0,0
2025-06-29,1615,3,38,Movie,2,0
2025-06-30,1615,1,23,TV Show,0,0
2025-07-01,1615,0,0,Movie,0,0
2025-06-02,1616,2,12,Movie,0,0
2025-06-03,1616,2,13,,0,0
2025-06-04,1616,1,4,Movie,0,0
2025-06-05,1616,2,6,Movie,0,1
2025-06-06,1616,1,9,TV Show,0,0
2025-06-07,1616,2,12,Movie,1,0
2025-06-08,1616,2,11,TV Show,0,0
2025-06-09,1616,0,9,TV Show,0,0
2025-06-10,1616,2,12,Movie,0,0
2025-06-11,1616,1,8,Movie,1,0
2025-06-12,1616,1,11,None,0,0
2025-06-13,1616,2,10,Movie,0,0
2025-06-14,1616,3,10,Movie,0,0
2025-06-15,1616,2,10,,0,0
2025-06-16,1616,2,10,Movie,0,0
2025-06-17,1616,2,8,TV Show,0,0
2025-06-18,1616,1,10,Movie,1,0
2025-06-19,1616,2,14,TV Show,0,0
2025-06-20,1616,1,17,Movie,0,0
2025-06-21,1616,2,11,Movie,0,0
2025-06-22,1616,2,5,TV Show,1,1
2025-06-23,1616,2,9,TV Show,0,0
2025-06-24,1616,2,12,TV Show,0,0
2025-06-25,1616,2,11,TV Show,2,0
2025-06-26,1616,2,9,TV Show,0,0
2025-06-27,1616,1,9,TV Show,1,0
2025-06-28,1616,1,6,TV Show,0,0
2025-06-29,1616,1,14,,0,0
2025-06-30,1616,1,1,Movie,0,0
2025-07-01,1616,0,0,TV Show,0,0
2025-06-02,1617,0,0,Movie,0,0
2025-06-03,1617,1,19,Movie,0,0
2025-06-04,1617,2,16,Movie,0,0
2025-06-05,1617,2,14,TV Show,0,0
2025-06-06,1617,1,9,Movie,0,0
2025-06-07,1617,3,13,Movie,0,0
2025-06-08,1617,3,7,Live,1,0
2025-06-09,1617,2,13,TV Show,0,0
2025-06-10,1617,2,8,Movie,0,0
2025-06-11,1617,2,7,TV Show,1,0
2025-06-12,1617,1,11,Movie,0,0
2025-06-13,1617,1,9,None,0,0
2025-06-14,1617,2,15,TV Show,0,0
2025-06-15,1617,2,13,TV Show,1,0
2025-06-16,1617,2,15,,0,0
2025-06-17,1617,0,8,None,0,0
2025-06-18,1617,1,6,Movie,1,0
2025-06-19,1617,1,15,Movie,0,0
2025-06-20,1617,2,8,Live,0,0
2025-06-21,1617,3,17,TV Show,0,0
2025-06-22,1617,2,19,TV Show,0,1
2025-06-23,1617,2,8,TV Show,0,0
2025-06-24,1617,1,16,Live,0,0
2025-06-25,1617,0,14,Movie,0,0
2025-06-26,1617,2,9,TV Show,1,1
2025-06-27,1617,2,9,TV Show,0,0
2025-06-28,1617,2,16,Live,0,0
2025-06-29,1617,2,13,Movie,0,0
2025-06-30,1617,1,9,,0,0
2025-07-01,1617,2,17,TV Show,0,0
2025-06-02,1618,0,153,Movie,0,0
2025-06-03,1618,1,79,Movie,0,0
2025-06-04,1618,0,0,Movie,0,0
2025-06-05,1618,2,97,TV Show,1,0
2025-06-06,1618,0,74,None,1,0
2025-06-07,1618,0,128,TV Show,0,0
2025-06-08,1618,1,130,TV Show,0,1
2025-06-09,1618,2,142,TV Show,0,0
2025-06-10,1618,1,85,Movie,1,0
2025-06-11,1618,1,114,Movie,0,0
2025-06-12,1618,1,112,,0,0
2025-06-13,1618,1,94,TV Show,0,0
2025-06-14,1618,1,148,TV Show,0,0
2025-06-15,1618,1,148,Movie,0,0
2025-06-16,1618,1,143,TV Show,0,0
2025-06-17,1618,1,137,,0,0
2025-06-18,1618,0,71,Movie,1,0
2025-06-19,1618,0,30,TV Show,0,0
2025-06-20,1618,0,116,TV Show,1,0
2025-06-21,1618,0,77,TV Show,0,0
2025-06-22,1618,1,120,Movie,1,0
2025-06-23,1618,0,0,Movie,0,0
2025-06-24,1618,1,102,Movie,0,0
2025-06-25,1618,0,111,Movie,0,0
2025-06-26,1618,1,116,None,0,0
2025-06-27,1618,0,0,Live,0,0
2025-06-28,1618,0,0,Live,0,0
2025-06-29,1618,1,70,TV Show,0,0
2025-06-30,1618,0,130,,0,0
2025-07-01,1618,1,101,Movie,0,0
2025-06-02,1619,1,92,Movie,0,0
2025-06-03,1619,1,87,TV Show,0,0
2025-06-04,1619,1,46,,0,0
2025-06-05,1619,0,38,Movie,1,0
2025-06-06,1619,1,107,TV Show,0,1
2025-06-07,1619,1,57,TV Show,0,0
2025-06-08,1619,1,86,Movie,0,0
2025-06-09,1619,1,70,Movie,0,0
2025-06-10,1619,1,47,None,0,0
2025-06-11,1619,1,86,Movie,0,0
2025-06-12,1619,1,69,Movie,0,0
2025-06-13,1619,0,53,Movie,0,0
2025-06-14,1619,0,94,Movie,1,0
2025-06-15,1619,0,79,TV Show,1,0
2025-06-16,1619,0,30,None,0,0
2025-06-17,1619,1,101,TV Show,0,1
2025-06-18,1619,1,31,None,0,0
2025-06-19,1619,0,32,TV Show,0,0
2025-06-20,1619,1,89,TV Show,1,0
2025-06-21,1619,1,106,Movie,0,1
2025-06-22,1619,1,117,TV Show,1,0
2025-06-23,1619,0,96,Movie,0,0
2025-06-24,1619,0,71,TV Show,0,0
2025-06-25,1619,0,56,TV Show,0,0
2025-06-26,1619,0,0,Movie,0,0
2025-06-27,1619,0,63,Movie,0,0
2025-06-28,1619,0,65,TV Show,0,0
2025-06-29,1619,1,67,,0,0
2025-06-30,1619,0,97,Movie,0,1
2025-07-01,1619,1,104,Movie,2,1
2025-06-02,1620,1,37,TV Show,0,0
2025-06-03,1620,0,61,TV Show,0,0
2025-06-04,1620,1,35,TV Show,0,0
2025-06-05,1620,1,41,,0,0
2025-06-06,1620,0,54,,0,1
2025-06-07,1620,2,47,TV Show,1,0
2025-06-08,1620,1,69,Movie,1,0
2025-06-09,1620,0,32,Movie,0,0
2025-06-10,1620,1,36,Movie,0,0
2025-06-11,1620,0,47,Movie,0,0
2025-06-12,1620,0,18,Movie,0,0
2025-06-13,1620,1,49,TV Show,0,0
2025-06-14,1620,1,600,Movie,1,0
2025-06-15,1620,1,33,TV Show,1,0
2025-06-16,1620,0,31,TV Show,0,0
2025-06-17,1620,1,34,Movie,0,0
2025-06-18,1620,2,52,Movie,0,0
2025-06-19,1620,0,37,None,0,0
2025-06-20,1620,1,28,TV Show,1,0
2025-06-21,1620,0,62,Movie,1,0
2025-06-22,1620,0,52,Movie,0,1
2025-06-23,1620,1,28,None,0,0
2025-06-24,1620,1,29,,0,0
2025-06-25,1620,1,38,Movie,1,0
2025-06-26,1620,0,0,,0,0
2025-06-27,1620,0,52,Movie,0,0
2025-06-28,1620,1,53,TV Show,0,0
2025-06-29,1620,1,58,,0,1
2025-06-30,1620,1,44,Movie,0,0
2025-07-01,1620,0,56,Movie,0,0
2025-06-02,1621,0,54,Movie,0,0
2025-06-03,1621,1,55,TV Show,1,0
2025-06-04,1621,1,52,Movie,0,0
2025-06-05,1621,0,54,TV Show,0,0
2025-06-06,1621,0,46,Movie,1,1
2025-06-07,1621,1,59,TV Show,0,0
2025-06-08,1621,0,40,TV Show,1,1
2025-06-09,1621,0,55,TV Show,0,0
2025-06-10,1621,0,37,TV Show,0,1
2025-06-11,1621,0,44,Movie,0,1
2025-06-12,1621,0,0,Movie,0,0
2025-06-13,1621,0,43,Movie,1,0
2025-06-14,1621,0,86,Live,0,0
2025-06-15,1621,1,67,Movie,1,0
2025-06-16,1621,1,48,Movie,0,0
2025-06-17,1621,1,65,Movie,0,0
2025-06-18,1621,0,0,,0,0
2025-06-19,1621,0,40,TV Show,0,0
2025-06-20,1621,0,39,None,1,0
2025-06-21,1621,1,65,TV Show,1,0
2025-06-22,1621,1,34,None,0,0
2025-06-23,1621,0,47,,0,0
2025-06-24,1621,0,41,TV Show,1,1
2025-06-25,1621,1,48,Movie,1,0
2025-06-26,1621,0,67,TV Show,0,0
2025-06-27,1621,1,74,Movie,0,0
2025-06-28,1621,1,69,,0,0
2025-06-29,1621,1,20,Movie,0,0
2025-06-30,1621,0,68,TV Show,1,0
2025-07-01,1621,0,60,Movie,0,1
2025-06-02,1622,2,79,Movie,0,0
2025-06-03,1622,2,900,TV Show,0,1
2025-06-04,1622,1,100,TV Show,0,0
2025-06-05,1622,1,42,,0,0
2025-06-06,1622,2,91,,0,0
2025-06-07,1622,2,117,None,1,0
2025-06-08,1622,3,87,TV Show,1,0
2025-06-09,1622,2,107,Movie,0,0
2025-06-10,1622,2,81,Movie,0,0
2025-06-11,1622,0,0,TV Show,0,0
2025-06-12,1622,2,102,TV Show,0,0
2025-06-13,1622,1,54,Live,1,0
2025-06-14,1622,2,116,Live,0,1
2025-06-15,1622,2,109,,0,0
2025-06-16,1622,1,94,Movie,0,0
2025-06-17,1622,1,107,TV Show,0,0
2025-06-18,1622,1,80,TV Show,1,1
2025-06-19,1622,0,0,TV Show,0,0
2025-06-20,1622,1,101,,0,0
2025-06-21,1622,2,114,TV Show,0,0
2025-06-22,1622,2,114,TV Show,0,0
2025-06-23,1622,1,58,None,0,0
2025-06-24,1622,1,99,Movie,0,0
2025-06-25,1622,0,0,Movie,0,0
2025-06-26,1622,2,82,TV Show,0,0
2025-06-27,1622,0,0,TV Show,0,0
2025-06-28,1622,2,101,TV Show,0,1
2025-06-29,1622,2,125,Live,0,0
2025-06-30,1622,1,109,TV Show,0,0
2025-07-01,1622,0,0,TV Show,0,0
2025-06-02,1623,0,65,TV Show,0,0
2025-06-03,1623,0,74,Movie,0,0
2025-06-04,1623,0,46,TV Show,2,0
2025-06-05,1623,0,46,Live,1,0
2025-06-06,1623,0,21,TV Show,0,0
2025-06-07,1623,0,51,Movie,1,0
2025-06-08,1623,1,43,Movie,0,0
2025-06-09,1623,1,30,TV Show,0,0
2025-06-10,1623,0,74,Movie,0,0
2025-06-11,1623,0,93,Movie,0,0
2025-06-12,1623,0,52,TV Show,0,0
2025-06-13,1623,0,44,Movie,0,0
2025-06-14,1623,0,79,Movie,0,0
2025-06-15,1623,0,0,Movie,0,0
2025-06-16,1623,1,25,TV Show,0,0
2025-06-17,1623,1,32,TV Show,0,0
2025-06-18,1623,0,60,TV Show,0,0
2025-06-19,1623,1,70,Live,0,0
2025-06-20,1623,1,8,Movie,0,0
2025-06-21,1623,1,65,TV Show,0,0
2025-06-22,1623,1,89,Movie,0,0
2025-06-23,1623,1,79,TV Show,0,1
2025-06-24,1623,0,55,None,0,0
2025-06-25,1623,1,70,None,0,0
2025-06-26,1623,1,66,TV Show,0,0
2025-06-27,1623,0,55,TV Show,0,1
2025-06-28,1623,0,79,Movie,0,0
2025-06-29,1623,0,62,TV Show,0,0
2025-06-30,1623,1,63,Movie,0,0
2025-07-01,1623,1,47,Movie,0,0
2025-06-02,1624,0,2,,0,0
2025-06-03,1624,0,0,Movie,0,0
2025-06-04,1624,0,2,,0,0
2025-06-05,1624,0,1,Movie,0,0
2025-06-06,1624,0,0,Movie,0,0
2025-06-07,1624,1,3,Movie,0,0
2025-06-08,1624,1,2,Movie,0,0
2025-06-09,1624,1,2,Movie,0,0
2025-06-10,1624,1,1,TV Show,0,0
2025-06-11,1624,1,2,Movie,0,0
2025-06-12,1624,1,2,TV Show,0,0
2025-06-13,1624,1,2,,0,0
2025-06-14,1624,1,2,Movie,1,0
2025-06-15,1624,1,1,,1,0
2025-06-16,1624,0,2,TV Show,0,0
2025-06-17,1624,1,2,Movie,0,0
2025-06-18,1624,1,2,Live,0,0
2025-06-19,1624,1,1,Movie,0,0
2025-06-20,1624,1,3,TV Show,0,0
2025-06-21,1624,1,2,Movie,0,0
2025-06-22,1624,0,2,TV Show,0,0
2025-06-23,1624,0,1,Movie,0,1
2025-06-24,1624,0,1,TV Show,0,0
2025-06-25,1624,1,0,Movie,0,0
2025-06-26,1624,1,1,,0,0
2025-06-27,1624,1,1,TV Show,0,0
2025-06-28,1624,0,2,TV Show,0,0
2025-06-29,1624,1,2,Live,0,0
2025-06-30,1624,0,1,Movie,0,0
2025-07-01,1624,1,1,Movie,0,0
2025-06-02,1625,0,31,Movie,0,1
2025-06-03,1625,0,28,TV Show,0,0
2025-06-04,1625,0,32,TV Show,1,0
2025-06-05,1625,0,34,Movie,0,0
2025-06-06,1625,0,37,Movie,0,0
2025-06-07,1625,1,26,,0,0
2025-06-08,1625,0,51,TV Show,0,0
2025-06-09,1625,0,29,Movie,2,0
2025-06-10,1625,0,39,,0,0
2025-06-11,1625,0,34,TV Show,1,0
2025-06-12,1625,0,35,Movie,0,0
2025-06-13,1625,0,38,Live,0,0
2025-06-14,1625,0,46,TV Show,0,0
2025-06-15,1625,1,23,Movie,0,0
2025-06-16,1625,0,31,TV Show,0,0
2025-06-17,1625,0,0,Movie,0,0
2025-06-18,1625,0,16,Movie,0,0
2025-06-19,1625,0,27,Movie,1,0
2025-06-20,1625,0,29,Movie,0,0
2025-06-21,1625,0,40,TV Show,0,0
2025-06-22,1625,0,32,Movie,0,0
2025-06-23,1625,1,41,,0,0
2025-06-24,1625,0,26,,0,0
2025-06-25,1625,1,32,Movie,0,0
2025-06-26,1625,0,24,TV Show,0,0
2025-06-27,1625,1,33,,1,0
2025-06-28,1625,0,28,,0,0
2025-06-29,1625,0,24,Movie,0,0
2025-06-30,1625,0,10,TV Show,1,0
2025-07-01,1625,1,380,Movie,0,0
2025-06-02,1626,0,42,TV Show,0,0
2025-06-03,1626,0,25,TV Show,0,0
2025-06-04,1626,0,23,Movie,0,0
2025-06-05,1626,1,29,,1,1
2025-06-06,1626,1,13,TV Show,0,0
2025-06-07,1626,1,32,TV Show,0,0
2025-06-08,1626,1,33,TV Show,1,0
2025-06-09,1626,1,25,TV Show,0,0
2025-06-10,1626,0,18,Movie,0,0
2025-06-11,1626,1,23,Movie,0,0
2025-06-12,1626,1,44,None,0,0
2025-06-13,1626,1,33,TV Show,0,1
2025-06-14,1626,1,52,TV Show,0,0
2025-06-15,1626,0,0,Movie,0,0
2025-06-16,1626,0,19,TV Show,2,0
2025-06-17,1626,0,27,Live,0,0
2025-06-18,1626,0,23,TV Show,0,0
2025-06-19,1626,0,25,TV Show,1,0
2025-06-20,1626,0,36,TV Show,3,0
2025-06-21,1626,1,47,None,0,0
2025-06-22,1626,2,26,Movie,0,0
2025-06-23,1626,0,31,None,0,0
2025-06-24,1626,0,35,Movie,0,0
2025-06-25,1626,0,30,TV Show,1,0
2025-06-26,1626,0,21,TV Show,0,0
2025-06-27,1626,1,34,,1,0
2025-06-28,1626,1,36,Live,1,0
2025-06-29,1626,1,36,,0,0
2025-06-30,1626,0,33,Movie,0,0
2025-07-01,1626,1,17,,1,0
2025-06-02,1627,1,15,None,1,0
2025-06-03,1627,0,0,TV Show,0,0
2025-06-04,1627,0,17,TV Show,0,0
2025-06-05,1627,0,20,TV Show,0,0
2025-06-06,1627,0,20,TV Show,0,0
2025-06-07,1627,0,14,Movie,1,1
2025-06-08,1627,0,11,Live,0,0
2025-06-09,1627,0,15,Movie,0,0
2025-06-10,1627,0,13,Movie,0,0
2025-06-11,1627,0,16,,0,0
2025-06-12,1627,0,8,Movie,2,0
2025-06-13,1627,0,21,,1,0
2025-06-14,1627,0,11,TV Show,0,0
2025-06-15,1627,0,14,Movie,0,0
2025-06-16,1627,0,17,Movie,0,0
2025-06-17,1627,0,18,Movie,0,1
2025-06-18,1627,0,5,Live,2,0
2025-06-19,1627,0,20,None,0,0
2025-06-20,1627,0,14,None,0,0
2025-06-21,1627,0,17,Movie,0,0
2025-06-22,1627,0,10,Movie,0,0
2025-06-23,1627,0,14,TV Show,0,0
2025-06-24,1627,0,16,TV Show,0,0
2025-06-25,1627,0,15,Movie,0,0
2025-06-26,1627,0,19,Live,1,0
2025-06-27,1627,1,13,TV Show,0,0
2025-06-28,1627,0,24,,0,0
2025-06-29,1627,1,21,TV Show,0,0
2025-06-30,1627,0,16,Movie,3,0
2025-07-01,1627,0,13,TV Show,0,0
2025-06-02,1628,0,5,Movie,0,0
2025-06-03,1628,0,6,Movie,0,0
2025-06-04,1628,0,8,,0,0
2025-06-05,1628,0,60,TV Show,2,1
2025-06-06,1628,0,11,TV Show,1,0
2025-06-07,1628,0,0,Movie,0,0
2025-06-08,1628,0,9,TV Show,0,0
2025-06-09,1628,0,6,Movie,0,0
2025-06-10,1628,0,5,TV Show,0,0
2025-06-11,1628,0,5,Movie,1,0
2025-06-12,1628,0,2,TV Show,0,0
2025-06-13,1628,0,6,Movie,0,0
2025-06-14,1628,0,14,Movie,0,0
2025-06-15,1628,0,2,Movie,0,0
2025-06-16,1628,0,8,None,1,0
2025-06-17,1628,0,6,TV Show,0,0
2025-06-18,1628,0,4,TV Show,0,0
2025-06-19,1628,0,6,TV Show,1,0
2025-06-20,1628,0,7,Movie,0,1
2025-06-21,1628,0,6,TV Show,0,0
2025-06-22,1628,0,5,Movie,0,0
2025-06-23,1628,0,8,TV Show,0,1
2025-06-24,1628,0,6,Movie,0,0
2025-06-25,1628,0,4,TV Show,0,0
2025-06-26,1628,0,7,Movie,0,1
2025-06-27,1628,0,7,TV Show,0,0
2025-06-28,1628,0,11,Live,1,1
2025-06-29,1628,0,10,TV Show,0,0
2025-06-30,1628,0,6,,0,0
2025-07-01,1628,0,5,Movie,0,0
2025-06-02,1629,1,13,Movie,0,0
2025-06-03,1629,0,64,TV Show,0,0
2025-06-04,1629,0,48,Movie,1,0
2025-06-05,1629,1,61,Movie,0,0
2025-06-06,1629,0,65,TV Show,0,1
2025-06-07,1629,1,81,Movie,0,0
2025-06-08,1629,0,0,Movie,0,0
2025-06-09,1629,1,50,TV Show,0,0
2025-06-10,1629,0,72,,0,0
2025-06-11,1629,0,51,Movie,0,0
2025-06-12,1629,1,71,,1,0
2025-06-13,1629,0,78,Movie,0,0
2025-06-14,1629,0,53,Movie,0,0
2025-06-15,1629,1,57,TV Show,0,0
2025-06-16,1629,0,19,TV Show,0,0
2025-06-17,1629,0,83,Movie,0,0
2025-06-18,1629,1,65,Movie,0,0
2025-06-19,1629,0,85,TV Show,0,0
2025-06-20,1629,1,41,TV Show,0,0
2025-06-21,1629,0,79,TV Show,0,0
2025-06-22,1629,1,50,Live,0,0
2025-06-23,1629,0,56,Movie,1,0
2025-06-24,1629,0,28,Movie,0,0
2025-06-25,1629,0,48,TV Show,0,0
2025-06-26,1629,0,48,,0,0
2025-06-27,1629,1,52,Movie,0,0
2025-06-28,1629,1,100,None,0,0
2025-06-29,1629,1,72,TV Show,1,0
2025-06-30,1629,1,79,Movie,0,0
2025-07-01,1629,0,29,TV Show,0,0
2025-06-02,1630,0,0,TV Show,0,0
2025-06-03,1630,2,61,TV Show,0,1
2025-06-04,1630,0,94,Movie,0,0
2025-06-05,1630,0,85,TV Show,0,0
2025-06-06,1630,1,82,TV Show,0,0
