user_id,age,gender,signup_date,subscription_type,payment_method,monthly_revenue,country,referral_source,has_kids,last_payment_date
5728,29,Other,2025-01-20,Premium,PayPal,14.99,SV,Google,0,2025-02-05
5729,29,M,2023-08-20,Premium,PayPal,14.99,VE,Friend,1,2024-08-19
5730,37,F,2023-08-15,Premium,Credit Card,14.99,GH,Email,0,2025-03-11
5731,44,F,2024-11-03,Premium,PayPal,14.99,CH,Email,0,2025-01-15
5732,41,M,2023-08-14,Premium,PayPal,14.99,NR,Email,0,2024-12-13
5733,34,F,2025-02-25,Premium,Credit Card,14.99,TD,Facebook,1,2025-06-13
5734,18,F,2024-07-06,Trial,Credit Card,0.0,HU,,0,2025-04-28
5735,29,M,2025-07-03,Premium,PayPal,14.99,BR,Facebook,0,2025-07-07
5736,28,M,2024-09-16,Basic,Credit Card,9.99,BY,Google,1,2025-02-06
5737,42,F,2023-10-20,Trial,PayPal,0.0,JM,Email,0,2025-01-15
5738,36,F,2023-08-16,Premium,Credit Card,14.99,BF,Facebook,1,2025-02-03
5739,36,M,2024-07-18,Basic,Credit Card,9.99,BN,Google,0,2025-03-10
5740,27,F,2025-06-13,Basic,PayPal,9.99,JP,Google,0,2025-07-05
5741,48,M,2024-11-21,Premium,Other,14.99,GQ,Email,0,2025-03-31
5742,36,F,2024-11-16,Basic,Credit Card,9.99,LY,Facebook,0,2025-05-27
5743,26,F,2023-07-09,Premium,PayPal,14.99,HR,Email,0,2025-04-19
5744,27,,2024-03-23,Basic,Other,9.99,PK,Friend,0,2024-08-15
5745,38,,2023-08-10,Premium,Credit Card,14.99,AU,Google,0,2025-02-19
5746,26,F,2024-01-17,Premium,PayPal,14.99,AF,Friend,0,2025-06-18
5747,28,M,2024-03-18,Premium,Credit Card,14.99,GQ,Google,0,2024-07-30
5748,23,M,2023-11-26,Trial,Credit Card,0.0,LK,Google,0,2024-10-20
5749,42,M,2024-07-12,Basic,Credit Card,9.99,KR,Google,1,2025-02-27
5750,26,F,2025-03-06,Premium,Credit Card,14.99,LC,Friend,0,2025-06-29
5751,50,F,2024-05-29,Basic,Credit Card,9.99,SN,Google,0,2025-03-29
5752,39,M,2024-12-08,Premium,Other,14.99,LC,Google,0,2025-01-11
5753,23,M,2024-08-08,Premium,Credit Card,14.99,HR,Email,1,2025-01-23
5754,41,M,2024-04-29,Premium,Credit Card,14.99,CI,,0,2024-12-29
5755,49,F,2025-06-30,Premium,Other,14.99,PL,Facebook,0,2025-07-05
5756,34,Other,2024-01-23,Basic,PayPal,9.99,TN,Google,0,2024-09-04
5757,50,,2023-11-20,Premium,Other,14.99,GR,Facebook,0,2024-06-13
5758,39,M,2025-02-13,Basic,Credit Card,9.99,SD,,0,2025-05-17
5759,29,M,2023-09-08,Premium,Credit Card,14.99,MK,Google,0,2023-11-21
5760,57,M,2024-04-06,Trial,Credit Card,0.0,SR,Email,1,2024-09-30
5761,21,F,2025-02-08,Basic,Credit Card,9.99,MY,Google,1,2025-03-05
5762,31,Other,2024-08-25,Basic,PayPal,9.99,SY,Google,0,2025-05-03
5763,34,F,2025-03-22,Basic,Credit Card,9.99,FR,Facebook,0,2025-06-07
5764,54,F,2024-08-17,Basic,Other,9.99,SA,Email,0,2025-04-06
5765,42,M,2023-09-07,Basic,Credit Card,9.99,PG,Google,0,2024-04-03
5766,40,F,2025-03-06,Basic,Credit Card,9.99,KW,Google,0,2025-03-11
5767,27,,2025-03-10,Premium,Credit Card,14.99,ID,Facebook,1,2025-03-27
5768,33,F,2025-06-14,Basic,PayPal,9.99,GR,Google,1,2025-07-06
5769,29,F,2025-03-21,Trial,Credit Card,0.0,KM,Google,0,2025-05-30
5770,40,,2024-04-26,Trial,Credit Card,0.0,MT,Friend,0,2024-08-09
5771,47,F,2024-03-11,Trial,Other,0.0,PK,Email,0,2024-05-09
5772,60,F,2025-05-16,Trial,PayPal,0.0,MH,Email,0,2025-07-04
5773,30,M,2024-12-03,Premium,Credit Card,14.99,RO,Google,0,2025-03-16
5774,21,F,2024-05-19,Basic,Credit Card,9.99,AM,Google,0,2024-09-27
5775,31,,2024-05-29,Premium,PayPal,14.99,SN,Facebook,0,2025-05-24
5776,45,F,2024-06-11,Premium,Credit Card,14.99,MZ,Google,1,2025-04-18
5777,26,F,2024-02-06,Trial,Credit Card,0.0,DO,Email,0,2025-06-17
5778,35,,2023-09-03,Basic,Credit Card,9.99,CY,Facebook,1,2023-11-17
5779,40,,2025-01-13,Trial,PayPal,0.0,GT,Facebook,1,2025-01-21
5780,30,M,2024-02-09,Premium,Credit Card,14.99,NO,Facebook,0,2024-12-13
5781,37,F,2025-02-08,Premium,Credit Card,14.99,KE,Facebook,0,2025-05-23
5782,25,F,2023-09-30,Trial,PayPal,0.0,AT,Email,1,2024-12-10
5783,47,M,2023-12-25,Premium,Credit Card,14.99,SB,Email,0,2024-08-17
5784,32,F,2023-12-19,Premium,Credit Card,14.99,SB,Email,0,2025-03-24
5785,37,F,2025-04-04,Trial,Credit Card,0.0,NG,Facebook,0,2025-04-23
5786,18,F,2023-09-26,Premium,PayPal,14.99,VC,Email,1,2025-06-24
5787,24,F,2024-06-15,Premium,Credit Card,14.99,ST,Facebook,0,2025-01-08
5788,45,F,2023-09-24,Basic,Credit Card,9.99,SE,Google,0,2024-03-17
5789,30,F,2025-02-24,Premium,Credit Card,14.99,SV,Google,1,2025-06-23
5790,26,F,2025-01-29,Basic,Other,9.99,KG,Google,1,2025-04-25
5791,20,M,2024-04-04,Premium,Credit Card,14.99,RS,Google,0,2024-09-07
5792,47,M,2024-02-09,Premium,Credit Card,14.99,IN,Facebook,0,2024-03-02
5793,42,M,2024-06-28,Trial,PayPal,0.0,AZ,Google,1,2025-03-04
5794,41,M,2024-10-28,Premium,PayPal,14.99,JM,Facebook,1,2025-06-25
5795,51,F,2023-08-12,Premium,Credit Card,14.99,AM,Facebook,1,2023-10-01
5796,31,M,2024-01-23,Premium,Credit Card,14.99,JM,Email,0,2024-12-20
5797,21,M,2024-01-14,Premium,Other,14.99,KH,Facebook,0,2024-10-12
5798,35,M,2023-10-25,Basic,PayPal,9.99,NZ,Friend,0,2024-05-21
5799,54,F,2024-06-04,Premium,Credit Card,14.99,OM,Facebook,1,2024-06-06
5800,35,M,2025-05-26,Trial,Credit Card,0.0,LV,Google,0,2025-06-13
5801,46,M,2025-02-03,Basic,Credit Card,9.99,MR,Facebook,0,2025-03-25
5802,21,,2023-09-02,Premium,PayPal,14.99,BY,Facebook,0,2024-10-14
5803,27,M,2025-04-29,Premium,PayPal,14.99,MR,Email,1,2025-05-04
5804,44,M,2024-07-18,Premium,Credit Card,14.99,JM,Facebook,0,2024-09-09
5805,36,M,2025-06-28,Basic,Credit Card,9.99,VU,Google,0,2025-07-07
5806,34,F,2025-06-30,Trial,PayPal,0.0,SN,Facebook,1,2025-07-04
5807,46,M,2025-02-14,Premium,PayPal,14.99,ES,,0,2025-07-08
5808,44,F,2024-06-22,Basic,PayPal,9.99,DK,,1,2025-05-27
5809,37,F,2024-07-13,Premium,Credit Card,14.99,IR,,0,2025-05-11
5810,18,M,2025-06-07,Premium,Credit Card,14.99,TR,Facebook,0,2025-07-02
5811,35,F,2024-10-27,Premium,Other,14.99,TH,Email,1,2025-05-15
5812,39,Other,2023-09-04,Premium,PayPal,14.99,KG,Facebook,1,2025-02-28
5813,18,M,2024-06-14,Premium,PayPal,14.99,JP,Google,0,2025-05-07
5814,39,F,2025-06-04,Premium,Credit Card,14.99,PY,Facebook,1,2025-06-16
5815,47,F,2024-12-14,Basic,Other,9.99,AF,Google,0,2025-05-24
5816,35,F,2025-02-12,Premium,PayPal,14.99,SB,Google,0,2025-03-30
5817,25,M,2024-07-13,Premium,PayPal,14.99,PE,Facebook,1,2024-07-15
5818,18,M,2025-01-19,Basic,Credit Card,9.99,ZW,,0,2025-06-26
5819,39,F,2025-05-20,Premium,Credit Card,14.99,TM,Friend,0,2025-06-27
5820,18,,2023-08-07,Basic,Credit Card,9.99,KN,Facebook,1,2024-02-24
5821,41,M,2025-04-03,Trial,PayPal,0.0,PH,Google,0,2025-04-16
5822,53,M,2023-07-31,Premium,Credit Card,14.99,LY,Google,0,2023-08-13
5823,18,F,2024-06-11,Premium,Other,14.99,IE,,1,2025-02-25
5824,28,F,2023-12-23,Premium,PayPal,14.99,MU,Google,0,2024-09-17
5825,32,F,2025-03-03,Basic,Credit Card,9.99,AM,Google,0,2025-04-07
5826,54,M,2023-09-05,Premium,Credit Card,14.99,SI,Friend,0,2023-10-03
5827,36,M,2023-07-10,Trial,PayPal,0.0,IS,Google,0,2023-08-04
5828,30,F,2025-05-07,Trial,Other,0.0,IR,Facebook,0,2025-06-09
5829,45,F,2024-09-08,Premium,Credit Card,14.99,AR,Google,0,2025-02-15
5830,31,,2025-05-31,Basic,Other,9.99,SR,Facebook,0,2025-07-01
5831,27,F,2023-10-07,Premium,Credit Card,14.99,TO,Facebook,0,2023-12-01
5832,41,M,2024-01-06,Premium,Credit Card,14.99,HN,Email,0,2024-08-28
5833,46,F,2024-06-10,Basic,Other,9.99,UY,,0,2024-07-23
5834,18,F,2023-12-26,Premium,PayPal,14.99,GE,Facebook,1,2024-08-07
5835,27,M,2024-07-08,Premium,Credit Card,14.99,GQ,Google,0,2024-09-24
5836,37,Other,2025-05-07,Basic,Credit Card,9.99,TG,Facebook,1,2025-06-25
5837,33,,2023-09-04,Premium,Credit Card,14.99,GD,Google,0,2024-06-24
5838,34,F,2024-11-27,Premium,Credit Card,14.99,BJ,Facebook,0,2025-02-22
5839,25,F,2023-12-24,Premium,Credit Card,14.99,BB,Google,0,2024-11-12
5840,41,M,2025-03-18,Trial,Credit Card,0.0,UG,,0,2025-05-04
5841,50,M,2024-07-07,Premium,Credit Card,14.99,PS,Facebook,0,2025-06-28
5842,27,M,2024-04-10,Premium,Credit Card,14.99,SR,Facebook,1,2024-11-09
5843,41,M,2024-12-10,Basic,Credit Card,9.99,MG,Facebook,0,2025-04-19
5844,45,F,2024-11-25,Premium,Credit Card,14.99,ET,Email,1,2025-05-02
5845,37,M,2023-08-13,Trial,Credit Card,0.0,KH,Email,0,2024-01-13
5846,41,F,2023-11-18,Premium,Other,14.99,IL,Google,0,2025-05-03
5847,28,F,2024-10-24,Basic,PayPal,9.99,MR,Facebook,0,2025-06-20
5848,50,F,2024-06-10,Premium,Other,14.99,LY,Google,0,2025-06-07
5849,46,F,2025-07-05,Basic,PayPal,9.99,KP,Email,0,2025-07-08
5850,47,F,2023-09-17,Basic,Credit Card,9.99,CN,Email,0,2025-05-30
5851,23,,2024-12-24,Premium,Other,14.99,NE,,1,2025-04-21
5852,40,F,2025-03-26,Trial,Credit Card,0.0,RU,Facebook,0,2025-06-19
5853,28,Other,2025-06-30,Premium,Credit Card,14.99,MZ,Friend,0,2025-07-04
5854,51,F,2024-03-08,Trial,Credit Card,0.0,BB,Facebook,0,2025-01-14
5855,27,F,2025-06-07,Premium,Credit Card,14.99,SG,,1,2025-06-21
5856,37,F,2024-01-24,Premium,Credit Card,14.99,BG,Google,0,2024-11-27
5857,18,M,2024-03-09,Basic,Credit Card,9.99,PW,Facebook,0,2024-09-28
5858,37,,2024-09-16,Basic,PayPal,9.99,HN,Google,0,2024-09-20
5859,23,M,2024-04-07,Trial,Credit Card,0.0,AU,Friend,0,2024-11-29
5860,40,M,2025-05-22,Premium,Credit Card,14.99,FI,Facebook,0,2025-06-02
5861,33,M,2024-10-30,Premium,Credit Card,14.99,MU,,0,2024-12-30
5862,31,F,2024-12-18,Basic,Credit Card,9.99,BN,Email,1,2025-04-14
5863,51,M,2025-02-27,Trial,Credit Card,0.0,NE,Facebook,1,2025-03-26
5864,58,F,2023-12-18,Premium,Credit Card,14.99,BG,Email,0,2024-10-08
5865,21,F,2024-11-04,Trial,PayPal,0.0,JO,Facebook,0,2025-02-03
5866,31,F,2024-01-10,Basic,Other,9.99,LT,Google,0,2024-10-24
5867,43,,2024-04-18,Basic,PayPal,9.99,ET,Facebook,0,2024-09-22
5868,38,F,2025-03-09,Trial,Credit Card,0.0,CF,Google,0,2025-04-21
5869,42,M,2023-11-28,Premium,Credit Card,14.99,KZ,Facebook,0,2024-12-16
5870,34,F,2024-09-20,Premium,Other,14.99,AF,Facebook,1,2025-02-18
5871,46,M,2024-11-11,Premium,Other,14.99,IS,,0,2025-06-29
5872,37,M,2024-10-23,Premium,Credit Card,14.99,GW,Facebook,0,2025-06-20
5873,39,F,2024-03-13,Basic,Other,9.99,CU,Google,0,2024-07-20
5874,23,Other,2025-03-15,Basic,PayPal,9.99,GY,Email,0,2025-06-02
5875,36,M,2024-03-29,Basic,Other,9.99,HN,Facebook,0,2024-04-14
5876,43,M,2025-01-10,Basic,PayPal,9.99,GY,Facebook,0,2025-01-10
5877,38,M,2024-07-30,Premium,Credit Card,14.99,ES,Google,0,2024-08-26
5878,55,F,2024-11-19,Premium,Credit Card,14.99,NE,Google,1,2025-07-04
5879,36,F,2024-12-29,Premium,Credit Card,14.99,EC,Email,0,2025-04-19
5880,40,M,2024-07-01,Premium,Other,14.99,AZ,Email,0,2025-05-12
5881,37,M,2025-03-30,Trial,Credit Card,0.0,LS,Facebook,1,2025-04-06
5882,34,F,2024-07-11,Basic,Credit Card,9.99,CR,Google,0,2024-07-13
5883,44,F,2024-03-25,Premium,Credit Card,14.99,SY,Facebook,0,2024-09-11
5884,33,Other,2024-06-30,Trial,PayPal,0.0,AE,Email,1,2025-05-28
5885,23,,2024-10-10,Premium,PayPal,14.99,AL,Google,0,2025-06-23
5886,50,M,2025-03-03,Premium,Credit Card,14.99,SV,,1,2025-03-20
5887,29,F,2025-05-24,Trial,Credit Card,0.0,VE,Facebook,1,2025-07-03
5888,20,M,2024-12-17,Basic,Credit Card,9.99,MV,Google,1,2024-12-17
5889,41,M,2025-03-26,Basic,PayPal,9.99,GM,Email,1,2025-06-25
5890,52,M,2024-03-24,Premium,Credit Card,14.99,CV,Google,1,2025-06-10
5891,41,M,2024-05-29,Premium,Credit Card,14.99,TW,Facebook,1,2024-12-08
5892,49,F,2023-09-22,Trial,PayPal,0.0,LK,Facebook,0,2024-05-31
5893,26,M,2024-07-08,Premium,Other,14.99,PS,,0,2025-06-30
5894,23,F,2025-04-27,Basic,PayPal,9.99,IN,Google,0,2025-05-08
5895,31,M,2024-04-22,Premium,PayPal,14.99,MX,Facebook,0,2025-02-28
5896,46,,2024-09-06,Premium,Other,14.99,ME,Email,1,2024-09-20
5897,40,F,2024-12-20,Premium,Other,14.99,SL,Google,0,2025-05-29
5898,41,F,2024-03-28,Trial,Credit Card,0.0,MD,Google,0,2025-02-26
5899,36,F,2025-06-22,Trial,PayPal,0.0,CM,Email,1,2025-06-24
5900,31,,2025-05-10,Premium,Credit Card,14.99,BZ,Facebook,1,2025-06-21
5901,36,F,2024-11-15,Basic,Credit Card,9.99,AM,Google,1,2025-03-15
5902,33,F,2025-04-16,Premium,Credit Card,14.99,SC,Friend,0,2025-06-20
5903,31,M,2025-05-21,Premium,Credit Card,14.99,TM,Email,0,2025-06-23
5904,39,M,2025-06-22,Premium,Credit Card,14.99,PH,Facebook,0,2025-07-01
5905,32,M,2025-02-11,Basic,Credit Card,9.99,IQ,Email,0,2025-02-13
5906,37,F,2023-12-17,Premium,Credit Card,14.99,TH,Facebook,0,2023-12-28
5907,18,M,2024-01-30,Trial,PayPal,0.0,NO,Facebook,0,2024-04-10
5908,37,M,2024-04-29,Trial,PayPal,0.0,YE,Email,1,2025-03-31
5909,32,F,2025-05-04,Premium,Credit Card,14.99,MD,Google,0,2025-05-24
5910,49,F,2024-08-18,Premium,Credit Card,14.99,WS,Facebook,1,2025-01-20
5911,20,F,2024-02-14,Premium,PayPal,14.99,HU,Google,0,2024-12-10
5912,36,F,2024-05-19,Trial,PayPal,0.0,BA,Google,0,2024-06-30
5913,43,F,2025-05-03,Premium,PayPal,14.99,SD,,0,2025-05-06
5914,34,M,2023-11-30,Premium,PayPal,14.99,CH,Friend,0,2025-06-26
5915,32,M,2023-08-24,Trial,Other,0.0,GQ,Facebook,0,2024-08-25
5916,43,F,2025-02-23,Trial,Credit Card,0.0,FR,Facebook,1,2025-06-01
5917,40,F,2024-12-03,Trial,Credit Card,0.0,CM,Facebook,1,2025-02-17
5918,41,F,2025-04-13,Premium,Credit Card,14.99,SR,Google,1,2025-04-30
5919,31,F,2023-09-19,Premium,Other,14.99,CI,Facebook,0,2024-09-29
5920,30,M,2024-09-18,Basic,PayPal,9.99,AF,,1,2025-05-10
5921,37,F,2025-02-10,Premium,Credit Card,14.99,BH,Facebook,0,2025-07-08
5922,44,F,2023-12-14,Premium,PayPal,14.99,LI,,0,2024-09-19
5923,22,M,2024-04-24,Premium,Credit Card,14.99,KN,,0,2025-01-31
5924,34,F,2025-03-27,Premium,Other,14.99,BE,Facebook,0,2025-07-05
5925,30,F,2024-08-31,Premium,PayPal,14.99,FJ,Google,1,2025-02-24
5926,35,M,2023-11-13,Premium,PayPal,14.99,TD,Email,1,2024-12-31
5927,42,M,2023-08-15,Premium,PayPal,14.99,GH,,0,2024-07-29
5928,27,F,2024-01-22,Basic,Other,9.99,PA,Email,0,2024-06-16
5929,41,F,2023-07-16,Basic,Credit Card,9.99,VN,Facebook,0,2024-09-24
5930,31,F,2025-01-25,Basic,PayPal,9.99,PT,Friend,0,2025-06-04
5931,46,M,2023-08-30,Premium,Credit Card,14.99,KP,Facebook,1,2023-09-17
5932,27,M,2025-06-26,Premium,Credit Card,14.99,MR,Google,0,2025-06-28
5933,44,Other,2024-06-17,Basic,Credit Card,9.99,VE,Google,0,2025-01-09
5934,22,F,2025-04-19,Basic,PayPal,9.99,TN,Facebook,0,2025-07-06
5935,37,F,2023-07-30,Premium,Credit Card,14.99,LC,Email,1,2025-01-26
5936,41,M,2024-06-13,Premium,Other,14.99,GY,Facebook,0,2025-03-06
5937,27,F,2025-05-13,Basic,Credit Card,9.99,BG,,0,2025-06-04
5938,18,F,2024-02-23,Premium,PayPal,14.99,SZ,Friend,1,2024-11-19
5939,30,M,2024-06-09,Basic,Other,9.99,JM,Google,1,2025-01-02
5940,35,M,2024-07-13,Premium,Credit Card,14.99,LY,Facebook,0,2024-12-15
5941,32,F,2023-12-30,Premium,Credit Card,14.99,VU,Friend,0,2025-03-08
5942,29,F,2024-03-19,Premium,PayPal,14.99,VU,Email,1,2024-08-08
5943,43,M,2024-05-15,Basic,Credit Card,9.99,RW,Friend,0,2024-12-25
5944,47,F,2024-01-26,Basic,Credit Card,9.99,TN,Email,0,2024-12-03
5945,46,M,2024-06-23,Premium,PayPal,14.99,TN,Friend,0,2024-09-04
5946,39,F,2024-04-24,Trial,Credit Card,0.0,VN,Google,0,2024-05-10
5947,41,F,2023-09-16,Premium,Other,14.99,BR,Email,0,2025-07-08
5948,26,M,2023-09-25,Basic,PayPal,9.99,CG,Email,1,2025-02-22
5949,34,F,2023-07-22,Premium,PayPal,14.99,CZ,Google,1,2023-12-29
5950,36,M,2024-12-22,Premium,PayPal,14.99,BD,Friend,1,2025-04-15
5951,38,F,2023-08-29,Trial,Credit Card,0.0,CL,Friend,0,2024-12-27
5952,38,F,2023-11-27,Premium,Credit Card,14.99,DE,Friend,0,2024-04-09
5953,35,M,2024-03-14,Trial,PayPal,0.0,GE,Facebook,0,2025-03-17
5954,39,M,2024-11-18,Trial,Credit Card,0.0,ZA,,1,2025-03-27
5955,37,F,2024-10-28,Trial,PayPal,0.0,PL,Friend,0,2024-11-04
5956,37,F,2024-11-01,Premium,PayPal,14.99,KZ,Email,0,2024-12-02
5957,28,F,2025-05-03,Basic,PayPal,9.99,BN,Facebook,0,2025-06-06
5958,24,M,2024-11-18,Trial,Credit Card,0.0,GQ,Facebook,0,2025-05-01
5959,38,F,2025-04-19,Trial,PayPal,0.0,US,Friend,0,2025-06-15
5960,31,M,2024-10-10,Trial,Credit Card,0.0,CA,Facebook,1,2024-11-13
5961,28,F,2023-08-08,Premium,Credit Card,14.99,NI,Google,0,2024-03-14
5962,42,M,2024-07-20,Trial,Credit Card,0.0,BH,Facebook,0,2024-11-17
5963,34,F,2024-11-26,Basic,Credit Card,9.99,CL,,0,2024-12-07
5964,49,F,2024-09-18,Trial,Credit Card,0.0,GR,Facebook,1,2024-10-20
5965,40,F,2024-04-29,Premium,PayPal,14.99,LR,Facebook,1,2024-10-15
5966,27,,2024-01-09,Premium,Credit Card,14.99,KG,Google,0,2024-12-05
5967,42,M,2025-03-26,Trial,Credit Card,0.0,US,,0,2025-04-11
5968,39,M,2025-01-19,Premium,Credit Card,14.99,HT,Email,0,2025-04-08
5969,27,F,2024-07-18,Trial,Credit Card,0.0,TV,Facebook,0,2025-06-05
5970,30,F,2023-12-23,Premium,Credit Card,14.99,SM,Facebook,0,2023-12-23
5971,41,F,2023-09-28,Basic,PayPal,9.99,KP,Facebook,0,2025-04-07
5972,18,F,2024-06-07,Premium,Credit Card,14.99,TM,Email,0,2024-07-27
5973,18,F,2024-08-31,Basic,PayPal,9.99,FR,Facebook,0,2025-03-27
5974,37,F,2025-03-20,Premium,Credit Card,14.99,TZ,Google,0,2025-05-27
5975,36,F,2024-02-22,Basic,Other,9.99,KG,Google,0,2025-07-05
5976,37,M,2025-02-20,Premium,Credit Card,14.99,BF,Google,0,2025-05-25
5977,36,F,2023-12-09,Premium,Credit Card,14.99,DM,Google,0,2024-09-25
5978,39,F,2025-01-15,Premium,PayPal,14.99,BS,Google,0,2025-02-05
5979,47,F,2024-10-21,Trial,PayPal,0.0,PY,Email,0,2024-11-24
5980,35,M,2024-01-19,Premium,Credit Card,14.99,TD,Facebook,0,2024-11-20
5981,21,M,2023-12-09,Premium,Credit Card,14.99,AM,Friend,1,2025-04-06
5982,18,M,2024-08-21,Trial,Credit Card,0.0,BD,Google,0,2025-06-09
5983,31,F,2024-10-23,Premium,Credit Card,14.99,MX,Google,1,2025-02-16
5984,32,F,2024-12-12,Basic,Credit Card,9.99,IR,,0,2025-06-26
5985,22,F,2024-08-16,Trial,Credit Card,0.0,TZ,Google,1,2024-10-05
5986,18,M,2024-03-09,Premium,Credit Card,14.99,ES,Facebook,0,2024-04-01
5987,31,M,2023-08-19,Basic,Credit Card,9.99,OM,Google,1,2025-05-30
5988,52,M,2023-09-06,Premium,PayPal,14.99,DJ,Google,1,2025-03-03
5989,39,M,2024-10-01,Basic,Other,9.99,CF,Google,1,2024-11-19
5990,38,M,2023-12-12,Premium,PayPal,14.99,BA,Google,0,2025-06-25
5991,33,F,2024-08-21,Basic,PayPal,9.99,VU,Google,0,2024-12-24
5992,31,M,2025-02-08,Basic,Credit Card,9.99,CI,,0,2025-06-23
5993,40,F,2025-06-04,Basic,Credit Card,9.99,FM,Facebook,0,2025-07-03
5994,23,F,2024-09-24,Basic,PayPal,9.99,LC,Facebook,1,2025-06-01
5995,55,F,2024-05-04,Premium,Credit Card,14.99,SK,Friend,1,2024-08-30
5996,24,F,2023-09-16,Basic,Credit Card,9.99,SN,Email,1,2024-12-16
5997,41,F,2023-08-31,Trial,Credit Card,0.0,TZ,Google,0,2025-05-12
5998,25,M,2024-02-18,Premium,Credit Card,14.99,MR,Email,0,2024-07-06
5999,36,F,2025-02-13,Premium,Credit Card,14.99,ZM,Google,0,2025-04-06
6000,42,M,2024-10-17,Trial,Credit Card,0.0,VA,Facebook,1,2024-11-10
6001,19,F,2024-07-18,Premium,Credit Card,14.99,VN,Facebook,1,2025-05-07
6002,26,M,2024-09-26,Trial,Credit Card,0.0,UY,Facebook,1,2025-03-01
6003,26,F,2024-12-25,Premium,Credit Card,14.99,MY,Google,0,2024-12-31
6004,32,M,2024-01-11,Premium,Credit Card,14.99,LI,,1,2024-08-06
6005,37,F,2023-08-12,Premium,Credit Card,14.99,SE,Friend,0,2024-02-18
6006,52,F,2024-03-25,Trial,PayPal,0.0,BO,Email,0,2024-11-27
6007,29,M,2023-12-28,Trial,Credit Card,0.0,CZ,Email,0,2025-06-17
6008,51,M,2025-02-16,Premium,PayPal,14.99,TZ,Facebook,0,2025-04-09
6009,38,F,2024-01-24,Trial,Credit Card,0.0,PG,Facebook,0,2024-05-05
6010,24,M,2024-05-17,Premium,Credit Card,14.99,GY,Google,0,2024-11-21
6011,33,M,2023-12-22,Premium,PayPal,14.99,SO,Facebook,0,2024-07-04
6012,21,,2024-08-04,Premium,Credit Card,14.99,MK,Google,0,2025-01-22
6013,31,,2025-05-12,Basic,Credit Card,9.99,MA,Facebook,0,2025-06-11
6014,31,F,2025-02-17,Basic,Credit Card,9.99,NO,Facebook,0,2025-06-24
6015,36,F,2024-10-07,Basic,PayPal,9.99,LI,Friend,0,2025-06-19
6016,41,F,2024-04-29,Basic,Other,9.99,FM,Facebook,1,2024-09-25
6017,34,F,2023-08-01,Trial,Credit Card,0.0,NE,Friend,1,2024-01-15
6018,25,M,2024-05-22,Basic,Other,9.99,GE,Facebook,0,2025-05-28
6019,57,M,2024-06-14,Premium,PayPal,14.99,DE,,1,2025-03-20
6020,49,M,2024-07-20,Premium,Credit Card,14.99,BO,Friend,0,2024-09-02
6021,53,M,2023-11-05,Premium,Credit Card,14.99,SD,,0,2024-12-13
6022,33,M,2024-06-16,Trial,Credit Card,0.0,BA,Google,0,2025-04-08
6023,38,M,2024-03-13,Basic,PayPal,9.99,SN,Facebook,0,2024-07-18
6024,33,F,2024-11-17,Trial,PayPal,0.0,MA,,1,2024-12-30
6025,36,M,2024-05-12,Premium,PayPal,14.99,LT,Email,1,2025-04-03
6026,37,,2024-08-02,Premium,PayPal,14.99,ST,Google,0,2025-01-06
6027,22,F,2023-09-29,Basic,Credit Card,9.99,DO,Facebook,0,2023-10-08
6028,32,M,2023-11-16,Premium,Credit Card,14.99,KW,,0,2024-10-12
6029,45,M,2024-08-24,Basic,Credit Card,9.99,IL,Google,0,2024-12-14
6030,44,M,2023-11-12,Premium,Credit Card,14.99,KN,Facebook,0,2024-07-12
6031,32,M,2024-05-30,Trial,Credit Card,0.0,PE,,1,2025-06-16
6032,37,F,2023-10-24,Basic,Credit Card,9.99,IT,Google,0,2024-07-12
6033,32,F,2024-09-24,Premium,PayPal,14.99,PL,Google,0,2024-10-02
6034,41,F,2024-05-02,Premium,Credit Card,14.99,OM,,1,2024-07-20
6035,19,M,2024-01-17,Basic,PayPal,9.99,KW,Facebook,0,2024-06-15
6036,40,M,2025-06-28,Premium,PayPal,14.99,CN,,1,2025-06-28
6037,49,M,2024-11-12,Trial,Credit Card,0.0,SO,Email,0,2025-05-17
6038,28,Other,2024-04-05,Trial,PayPal,0.0,KR,Friend,0,2024-12-15
6039,48,M,2025-01-16,Premium,Credit Card,14.99,FR,Google,1,2025-02-26
6040,38,F,2024-11-03,Premium,Credit Card,14.99,ST,Google,0,2025-01-15
6041,34,M,2024-01-30,Premium,Credit Card,14.99,PA,Facebook,1,2024-08-28
6042,31,F,2024-01-17,Premium,Credit Card,14.99,SE,,1,2024-07-28
6043,48,,2025-03-20,Trial,Credit Card,0.0,OM,Facebook,0,2025-06-27
6044,32,M,2025-01-04,Trial,Credit Card,0.0,KM,Google,0,2025-03-05
6045,51,M,2025-05-16,Basic,PayPal,9.99,KZ,Google,0,2025-06-22
6046,50,F,2024-03-21,Basic,Credit Card,9.99,MR,Email,0,2024-04-29
6047,30,F,2024-04-08,Premium,Credit Card,14.99,SC,Facebook,0,2024-12-30
6048,33,M,2023-09-09,Premium,PayPal,14.99,IS,Facebook,0,2023-10-30
6049,18,F,2024-06-28,Premium,Credit Card,14.99,CY,Google,1,2025-04-21
6050,34,F,2024-01-28,Basic,Credit Card,9.99,TL,Facebook,0,2024-12-14
6051,36,F,2023-07-16,Trial,PayPal,0.0,GE,Facebook,0,2024-12-23
